Unnamed: 0,认购日期,产品起息日,产品到息日,产品期限,认购金额(万元),产品发行方名称,理财产品名称,sample_id,实际购买公司名称,理财类型,资金来源,实际购买公司和上市公司关系,买卖方是否有关联关系
1815,,,,nan天,4600,交通银行章丘支行,蕴通财富.日增利91天,15001,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,公司本身,否
1816,,,,nan天,3000,交通银行章丘支行,蕴通财富.日增利46天,15002,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,公司本身,否
1817,,,,nan天,4600,交通银行章丘支行,蕴通财富.日增利85天,15003,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,公司本身,否
1818,,,,nan天,4600,交通银行章丘支行,蕴通财富.日增利92天,15006,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,控股参股公司,否
1819,,,,nan天,4300,交通银行章丘支行,蕴通财富.日增利91天,15010,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,控股参股公司,否
1820,,,,nan天,2500,交通银行章丘支行,蕴通财富.日增利91天,15016,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,控股参股公司,否
1821,,,,nan天,2100,交通银行章丘支行,蕴通财富.日增利91天,15017,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,控股参股公司,否
1822,,,,nan天,3200,交通银行章丘支行,蕴通财富.日增利92天,15019,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,控股参股公司,否
1823,,,,nan天,8000,交通银行章丘支行,蕴通财富.日增利92天,15020,山东省章丘鼓风机股份有限公司,银行理财产品,自有资金,控股参股公司,否
1824,,,,nan天,6900,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,15021,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1825,,,,nan天,14000,中国农业银行,“汇利丰”2016年第4646期对公定制人民币理财产品,15021,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1826,,,,nan天,2000,中国工商银行,中国工商银行保本型法人63天稳利人民币理财产品,15022,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1827,,,,nan天,3100,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,15024,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1828,,,,nan天,5000,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,15025,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1829,,,,nan天,15000,中国银行股份有限公司唐山市丰南支行,中银保本理财-人民币按期开放理财产品,15026,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1830,,,,nan天,13000,中国农业银行,“汇利丰”2016年第4449期对公定制人民币理财产品,15028,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,控股参股公司,否
1831,,,,nan天,13000,中国农业银行,“汇利丰”2016年第4435期对公定制人民币理财产品,15029,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,控股参股公司,否
1832,,,,nan天,6900,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,15031,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1833,,,,nan天,10000,中国农业银行,“汇利丰”2016年第4352期对公定制人民币理财产品,15033,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1834,,,,nan天,3100,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,15033,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1835,,,,,10000,中国农业银行,“汇利丰”2016年第4344期对公定制人民币理财产品,15034,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1836,,,,nan天,6900,中国工商银行,中国工商银行法人理财产品,15035,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自有资金,公司本身,否
1837,,,,nan天,2000,中国工商银行,中国工商银行保本型法人63天稳利人民币理财产品,15036,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,控股参股公司,否
1838,,,,nan天,5000,中国工商银行,中国工商银行保本型法人91天稳利人民币理财产品,15036,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1839,,,,nan天,20000,,“汇利丰”2016年第4319期对公定制人民币理财产品,15037,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1840,,,,nan天,6900,中国工商银行,中国工商银行保本型法人35天稳利人民币理财产品,15040,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1841,,,,nan天,8100,兴业银行,兴业银行企业金融结构性存款,15041,浙江红蜻蜓鞋业股份有限公司,结构性存款,自筹资金,公司本身,否
1842,,,,nan天,10000,中国农业银行,“汇利丰”2016年第4188期对公定制人民币理财产品,15042,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1843,,,,nan天,8000,兴业银行,兴业银行企业金融结构性存款,15043,浙江红蜻蜓鞋业股份有限公司,结构性存款,自筹资金,控股参股公司,否
1844,,,,,10000,中国农业银行,“汇利丰”2016年第4105期对公定制人民币理财产品,15044,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1845,,,,nan天,15000,中国银行股份有限公司唐山市丰南支行,中银保本理财-人民币按期开放理财产品,15045,浙江红蜻蜓鞋业股份有限公司,银行理财产品,自筹资金,公司本身,否
1846,,,,,8000,兴业银行,企业金融结构性存款理财产品,15045,浙江红蜻蜓鞋业股份有限公司,结构性存款,自筹资金,公司本身,否
1847,,,,nan天,25000,上海浦东发展银行,上海浦东发展银行利多多对公结构性存款固定持有期JG901期,15082,江苏江南水务股份有限公司,结构性存款,自筹资金,公司本身,否
1848,,,,nan天,10000,上海浦东发展银行,上海浦东发展银行利多多对公结构性存款固定持有期JG902期,15082,江苏江南水务股份有限公司,结构性存款,自筹资金,控股参股公司,否
1849,,,,nan天,40000,浦发银行,公司固定持有期JG902期,15084,江苏江南水务股份有限公司,银行理财产品,自有资金,公司本身,否
1850,,,,nan天,45000,上海浦东发展银行,上海浦东发展银行固定持有期JG901期,15085,江苏江南水务股份有限公司,银行理财产品,自有资金,公司本身,否
1851,,,,nan天,45000,上海浦东发展银行,上海浦东发展银行固定持有期JG901期,15086,江苏江南水务股份有限公司,银行理财产品,自有资金,控股参股公司,否
1852,,,,nan天,45000,上海浦东发展银行,上海浦东发展银行固定持有期JG902期,15088,江苏江南水务股份有限公司,银行理财产品,自有资金,公司本身,否
1853,,,,nan天,50000,上海浦东发展银行,上海浦东发展银行利多多对公结构性存款固定持有期JG902期,15092,江苏江南水务股份有限公司,结构性存款,自筹资金,公司本身,否
1854,,,,,50000,兴业银行广州环市东支行,公司固定持有期JG901期,15093,江苏江南水务股份有限公司,银行理财产品,自有资金,公司本身,否
1855,,,,nan天,60000,上海浦东发展银行,上海浦东发展银行利多多对公结构性存款2016年JG294期,15097,江苏江南水务股份有限公司,结构性存款,自筹资金,公司本身,否
1856,,,,nan天,,中国银行股份有限公司深圳市分行,“乾元-顺鑫”保本型2017年第77期理财产品,15132,深圳市安奈儿股份有限公司,银行理财产品,自筹资金,公司本身,否
1857,,,,nan天,,中国银行,中银保本理财-人民币按期开放,15132,深圳市安奈儿股份有限公司,银行理财产品,自筹资金,公司本身,否
1858,,,,nan天,,招商银行股份有限公司,“乾元-顺鑫”保本型2017年第76期理财产品,15133,深圳市安奈儿股份有限公司,银行理财产品,自有资金,公司本身,否
1859,,,,nan天,,中国建设银行股份有限公司南平分行,结构性存款,15133,深圳市安奈儿股份有限公司,结构性存款,自筹资金,公司本身,否
1860,,,,,,中国民生银行股份有限公司上海分行,与利率挂钩的结构性产品,15133,深圳市安奈儿股份有限公司,银行理财产品,自有资金,公司本身,否
1861,,,,,2000,济宁银行股份有限公司共青团支行,七天单位通知存款,15134,浙江嘉澳环保科技股份有限公司,通知存款,自筹资金,公司本身,否
1862,,,,,3000,济宁银行股份有限公司共青团支行,七天单位通知存款,15136,浙江嘉澳环保科技股份有限公司,通知存款,自筹资金,公司本身,否
1863,,,,nan天,500,济宁银行股份有限公司共青团支行,济宁银行“儒商财富”人民币理财产品,15137,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1864,,,,,2490,中国民生银行股份有限公司杭州分行,与利率挂钩的结构性产品,15137,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1865,2019-05-15,2019-05-15,,,2000,济宁银行股份有限公司共青团支行,单位结构性存款,15138,浙江嘉澳环保科技股份有限公司,结构性存款,自筹资金,公司本身,否
1866,,,,nan天,1000,济宁银行股份有限公司共青团支行,济宁银行“儒商财富”人民币理财产品,15138,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1867,,,,,1527,中国工商银行股份有限公司桐乡支行,工银理财保本型“随心E”(定向)2017年第3期,15139,,银行理财产品,自有资金,公司本身,否
1868,2017-05-02,2017-05-02,,,2440,中国民生银行股份有限公司杭州分行,综合财富管理服务,15140,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1869,2017-05-02,2017-05-02,,,2000,中国民生银行股份有限公司杭州分行,综合财富管理服务,15140,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1870,,,,,1500,中国民生银行股份有限公司杭州分行,与利率挂钩的结构性产品,15140,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1871,2018-01-31,2018-01-31,,,,宁波银行股份有限公司,智能活期理财2号,15140,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1872,2018-02-14,2018-02-14,,,2000,交通银行股份有限公司嘉兴桐乡支行,蕴通财富·日增利33天,15141,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1873,2018-02-14,2018-02-14,,,3000,中国银河证券股份有限公司,“银河金山”收益凭证2172期,15141,浙江嘉澳环保科技股份有限公司,证券公司理财产品,自筹资金,公司本身,否
1874,,,,2017天,5900,中国工商银行股份有限公司桐乡支行,工银理财保本型“随心E”(定向)2017年第3期(产品代,15142,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1875,2018-01-31,2018-01-31,,,,宁波银行股份有限公司,智能活期理财2号,15142,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1876,2018-01-31,2018-01-31,,,2000,宁波银行股份有限公司,智能活期理财16号(可质押),15142,浙江嘉澳环保科技股份有限公司,银行理财产品,自有资金,公司本身,否
1877,,,,nan天,,招商银行,招商银行结构性存款,15182,跨境通宝电子商务股份有限公司,结构性存款,自筹资金,公司本身,否
1878,,,,nan天,,招商银行,招商银行结构性存款,15183,跨境通宝电子商务股份有限公司,结构性存款,自筹资金,公司本身,否
